id,start_timestep,last_timestep,duration,ideal_duration,user_id,protocol,privacy_score
VSGTNBN1Y5GV,18235.75,18249.25,13.5,117.5,pedestrian_1-2_1330,lte,0.1148936170212766
TP0RVMXNL2AT,18307.75,18322.5,14.75,93.75,pedestrian_1-2_1412,lte,0.15733333333333333
MX6P8NOSXGPB,18114.25,18128.75,14.5,271.75,pedestrian_1-2_1559,lte,0.05335786568537258
JRF8MI3X3A9Y,18341.25,18352.5,11.25,22.75,pedestrian_1-2_1600,lte,0.4945054945054945
WK2IYB5KCEMQ,18255.5,18270.25,14.75,198.75,pedestrian_1-2_1612,lte,0.07421383647798742
F0G461GVLYYL,18134.25,18153.75,19.5,299.75,pedestrian_1-2_1741,lte,0.06505421184320268
KXBYXGJJEUW7,18173.0,18187.75,14.75,196.5,pedestrian_1-2_1990,lte,0.07506361323155217
BCWH7ULCJT5K,18093.75,18107.75,14.0,220.0,pedestrian_1-2_2171,lte,0.06363636363636363
TUU5WU16MIHG,18239.75,18254.25,14.5,185.0,pedestrian_1-2_2180,lte,0.07837837837837838
QS7B81OPG9JL,18338.5,18351.25,12.75,89.75,pedestrian_1-2_2183,lte,0.14206128133704735
SUINWUFDFAVU,18150.25,18164.5,14.25,75.25,pedestrian_1-2_2287,lte,0.1893687707641196
MPFJB4V80C5K,18351.25,18364.0,12.75,128.75,pedestrian_1-2_2337,lte,0.09902912621359224
S1C4GNKK2GT5,18253.25,18263.0,9.75,16.0,pedestrian_1-2_2512,lte,0.609375
V115ZC2B5ZFF,18265.25,18279.25,14.0,98.75,pedestrian_1-2_2564,lte,0.14177215189873418
HL9JRE045H2V,18130.25,18137.0,6.75,8.5,pedestrian_1-2_2580,lte,0.7941176470588235
BMV8DZQ6OY2C,18348.0,18360.25,12.25,31.75,pedestrian_1-2_2670,lte,0.3858267716535433
DTW1N0EM9M2F,18355.25,18364.0,8.75,8.75,pedestrian_1-2_280,lte,1.0
QP3A7EY6BS8N,18090.5,18105.0,14.5,122.0,pedestrian_1-2_285,lte,0.11885245901639344
G5GLWY49DF9W,18223.75,18237.0,13.25,182.75,pedestrian_1-2_2867,lte,0.07250341997264022
2DBF554FUTFM,18339.0,18351.25,12.25,136.75,pedestrian_1-2_3150,lte,0.08957952468007313
TBBQ26EZI5ZN,18250.25,18265.0,14.75,149.25,pedestrian_1-2_3214,lte,0.09882747068676717
I3IEWC6A6LO2,18336.25,18347.5,11.25,27.75,pedestrian_1-2_3280,lte,0.40540540540540543
GJ6I72TX568S,18329.25,18336.5,7.25,34.75,pedestrian_1-2_3386,lte,0.20863309352517986
9TXTIH22O7O9,18308.25,18322.75,14.5,79.75,pedestrian_1-2_3462,lte,0.18181818181818182
4KKYI34ZORQ7,18111.25,18125.0,13.75,21.75,pedestrian_1-2_3488,lte,0.632183908045977
SYKJEQE95PF2,18333.5,18342.75,9.25,36.75,pedestrian_1-2_3575,lte,0.25170068027210885
