id,start_timestep,last_timestep,user_id,ideal_duration,protocol,duration,privacy_score
QKXLJPJ7HP15,18320.5,18389.5,pedestrian_1-2_1412,191.75,wifi,69.0,0.35984354628422427
DMMC8V7OC86P,18837.25,18855.75,pedestrian_1-2_1420,18.5,wifi,18.5,1.0
A20JT787E07D,18941.25,19015.0,pedestrian_1-2_1431,181.5,wifi,73.75,0.40633608815426997
2MKIA4SAA9CM,18820.25,18885.25,pedestrian_1-2_1494,224.5,wifi,65.0,0.289532293986637
ZBOKEUGMHCD0,19359.25,19400.0,pedestrian_1-2_1511,40.75,wifi,40.75,1.0
95ERDJIX6PXZ,19395.25,19400.0,pedestrian_1-2_1525,4.75,wifi,4.75,1.0
R8G9IF933ZOP,18925.25,18991.25,pedestrian_1-2_1533,72.5,wifi,66.0,0.9103448275862069
66T4YIKUQ891,18092.25,18163.25,pedestrian_1-2_1559,397.75,wifi,71.0,0.17850408548082966
8W7O66BT1365,18920.25,18986.0,pedestrian_1-2_158,263.25,wifi,65.75,0.24976258309591642
ENLUUG3KB21M,18764.5,18831.75,pedestrian_1-2_1592,330.0,wifi,67.25,0.2037878787878788
WFWUNVBVN0GP,19205.25,19258.0,pedestrian_1-2_1596,194.75,wifi,52.75,0.27086007702182285
SFP5J6I5GUT1,18575.75,18647.75,pedestrian_1-2_1600,343.0,wifi,72.0,0.2099125364431487
APQAW16UX0LB,18199.5,18268.25,pedestrian_1-2_1612,224.0,wifi,68.75,0.30691964285714285
KHHGV74FJIPE,18492.25,18565.25,pedestrian_1-2_163,114.75,wifi,73.0,0.6361655773420479
TJB0VJZSPE2M,18478.25,18544.75,pedestrian_1-2_1640,275.25,wifi,66.5,0.24159854677565848
UHRNWJ6AFKC8,19130.5,19199.25,pedestrian_1-2_1658,339.5,wifi,68.75,0.2025036818851252
E932F9M321O2,18750.25,18796.75,pedestrian_1-2_1660,73.5,wifi,46.5,0.6326530612244898
F6FY63QWQV2Z,18466.25,18522.25,pedestrian_1-2_1667,313.0,wifi,56.0,0.17891373801916932
D0ZS0ORGCCFZ,18703.25,18773.0,pedestrian_1-2_168,102.25,wifi,69.75,0.6821515892420538
FFF38K0LJBQG,18950.25,19021.75,pedestrian_1-2_1688,247.25,wifi,71.5,0.2891809908998989
