id,start_timestep,last_timestep,user_id,ideal_duration,protocol,duration,privacy_score
Z3CF2V67749G,19233.25,19248.0,pedestrian_1-1-pt_4966,165.0,lte,14.75,0.0893939393939394
CFPBI6NYSFV3,18411.25,18426.0,pedestrian_1-1-pt_4996,640.25,lte,14.75,0.023037875829754
WQ148A5B1JHN,18624.5,18639.25,pedestrian_1-1-pt_4999,1084.75,lte,14.75,0.013597603134362757
JU9O8787CSWU,19013.25,19027.75,pedestrian_1-1-pt_5007,416.75,lte,14.5,0.03479304139172166
JA27YYO7RTRJ,19354.25,19368.75,pedestrian_1-1-pt_5037,168.75,lte,14.5,0.08592592592592592
88UE804RVFXR,18202.5,18217.25,pedestrian_1-1-pt_5048,329.5,lte,14.75,0.044764795144157814
3VRL5KVEK6N7,19171.0,19185.5,pedestrian_1-1-pt_5072,677.25,lte,14.5,0.021410114433370247
NJE7576AVU8N,18108.75,18123.25,pedestrian_1-1-pt_5078,189.0,lte,14.5,0.07671957671957672
N3PK73DLEY8P,18916.5,18930.5,pedestrian_1-1-pt_5112,118.75,lte,14.0,0.11789473684210526
CQMYSRTLWNUW,18845.75,18860.5,pedestrian_1-1-pt_5115,714.75,lte,14.75,0.020636586218957677
4VXVYAVTW4SB,18745.5,18760.0,pedestrian_1-1-pt_5128,756.75,lte,14.5,0.0191608853650479
VEVKW24GSSF4,18916.25,18930.0,pedestrian_1-1-pt_5131,497.75,lte,13.75,0.027624309392265192
NGW801R4Z2PC,18564.0,18578.5,pedestrian_1-1-pt_5139,956.5,lte,14.5,0.015159435441714584
AHZT015A9QD4,18150.0,18162.25,pedestrian_1-1-pt_5167,38.75,lte,12.25,0.3161290322580645
YP5LX3XRQR6Z,18973.0,18987.75,pedestrian_1-1-pt_5193,492.75,lte,14.75,0.029934043632673768
LP6RLSQXKMP5,19072.5,19087.25,pedestrian_1-1-pt_5199,558.75,lte,14.75,0.026398210290827742
7CY2DZM7VU62,18604.75,18619.5,pedestrian_1-1-pt_521,131.75,lte,14.75,0.11195445920303605
NKTX46MBLF4C,18730.5,18745.25,pedestrian_1-1-pt_5222,735.25,lte,14.75,0.020061203672220335
ZEMN0TCWME4Y,19081.25,19095.75,pedestrian_1-1-pt_5241,384.25,lte,14.5,0.03773584905660377
2JLWM6XAHZEU,19368.75,19383.5,pedestrian_1-1-pt_5258,995.75,lte,14.75,0.014812955059000753
0TS0MA57P9BA,19279.0,19293.5,pedestrian_1-1-pt_527,268.75,lte,14.5,0.053953488372093024
MIORELJF2IL9,18829.25,18842.75,pedestrian_1-1-pt_5275,101.25,lte,13.5,0.13333333333333333
BZJ90GVXPRQM,19303.0,19316.75,pedestrian_1-1-pt_5283,278.75,lte,13.75,0.04932735426008968
