id,start_timestep,last_timestep,duration,ideal_duration,user_id,protocol,privacy_score
9DN2U15Q2QYU,19276.25,19290.25,14.0,76.0,pedestrian_1-2_6041,lte,0.18421052631578946
YQUA1IQGR57A,18074.0,18106.0,32.0,136.75,pedestrian_1-2_609,lte,0.2340036563071298
RHAG88M3JPDE,18723.0,18737.75,14.75,411.5,pedestrian_1-2_634,lte,0.035844471445929525
6WLI6YIXRB4T,18112.25,18131.75,19.5,266.75,pedestrian_1-2_638,lte,0.07310215557638237
N9JME2WMAASA,18301.75,18316.5,14.75,372.75,pedestrian_1-2_651,lte,0.039570757880617036
LHHFE20OEPEF,18572.25,18586.75,14.5,268.25,pedestrian_1-2_668,lte,0.05405405405405406
CW2O6I64WTL3,18406.75,18421.25,14.5,331.0,pedestrian_1-2_722,lte,0.04380664652567976
TEX2LMM1QJOB,18519.5,18534.0,14.5,261.75,pedestrian_1-2_752,lte,0.055396370582617004
PNE4UL1AW590,18868.0,18882.0,14.0,419.0,pedestrian_1-2_782,lte,0.03341288782816229
53WJRWXCOSLB,18795.25,18809.75,14.5,261.25,pedestrian_1-2_811,lte,0.05550239234449761
QCSFBL6INELM,18616.25,18631.0,14.75,156.5,pedestrian_1-2_829,lte,0.09424920127795527
AZ1P5B8PNU0L,18829.0,18843.0,14.0,214.75,pedestrian_1-2_848,lte,0.06519208381839348
RXIKPSZ5O7SM,19115.75,19130.5,14.75,216.25,pedestrian_1-2_899,lte,0.06820809248554913
OWPOPVC0J388,18379.75,18393.5,13.75,194.5,pedestrian_1-2_937,lte,0.07069408740359898
4HGU6FC8DN15,19033.25,19047.75,14.5,190.75,pedestrian_1-2_949,lte,0.07601572739187418
A7FYJXBI0BL5,18147.25,18162.0,14.75,273.0,pedestrian_1-2_950,lte,0.05402930402930403
QCZEZVOIIAXJ,19379.25,19394.0,14.75,20.75,pedestrian_1-2_960,lte,0.7108433734939759
BE97RZMX18LN,18481.5,18496.0,14.5,304.75,pedestrian_1-2_969,lte,0.0475799835931091
WK6KEZNSOAXK,18123.5,18146.5,23.0,85.5,pedestrian_1-3_1010,lte,0.26900584795321636
OEN5S4CU4WNB,19117.25,19131.75,14.5,260.75,pedestrian_1-3_1027,lte,0.05560882070949185
N7I2TOUJNGB1,18607.75,18627.25,19.5,201.75,pedestrian_1-3_1067,lte,0.09665427509293681
ZQFKJ2NGWHAC,18647.75,18662.25,14.5,152.0,pedestrian_1-3_1104,lte,0.09539473684210527
9U9G5NSQISKC,18346.25,18355.0,8.75,8.75,pedestrian_1-3_1112,lte,1.0
MPBVME4ZZQ5K,19244.75,19259.25,14.5,238.75,pedestrian_1-3_1140,lte,0.060732984293193716
BRRBAZ56GYAU,18146.25,18160.75,14.5,85.0,pedestrian_1-3_1151,lte,0.17058823529411765
A3LG0M0SHSXF,18642.75,18657.25,14.5,156.5,pedestrian_1-3_1184,lte,0.0926517571884984
A49ZNE8GT0IC,18847.75,18862.25,14.5,116.0,pedestrian_1-3_1198,lte,0.125
5DLYCRZLX8P8,18226.5,18240.5,14.0,180.75,pedestrian_1-3_1202,lte,0.07745504840940526
NN645FF94T1Z,18341.0,18355.75,14.75,233.75,pedestrian_1-3_1209,lte,0.06310160427807486
LGSSBI3I56P3,18485.5,18499.75,14.25,179.5,pedestrian_1-3_1264,lte,0.07938718662952646
IUAEWGUGD2SM,19158.5,19171.5,13.0,171.5,pedestrian_1-3_1287,lte,0.07580174927113703
ULUASGV47XLT,18768.75,18783.25,14.5,299.75,pedestrian_1-3_1336,lte,0.04837364470391994
OV1JSC7280MT,19364.25,19377.25,13.0,115.75,pedestrian_1-3_1374,lte,0.11231101511879049
YJ0086FMEOOM,18534.25,18549.0,14.75,235.25,pedestrian_1-3_1447,lte,0.06269925611052073
QP4TMBLRZQLK,18549.25,18558.5,9.25,26.75,pedestrian_1-3_1500,lte,0.34579439252336447
GZZ4CS369HSM,18736.5,18750.75,14.25,329.75,pedestrian_1-3_1604,lte,0.043214556482183475
MXSGXQ6VLHYF,19379.0,19393.75,14.75,147.75,pedestrian_1-3_1670,lte,0.09983079526226735
1HK982N0L074,18509.5,18522.25,12.75,41.25,pedestrian_1-3_17,lte,0.3090909090909091
5OWF47TPX8AI,19020.5,19035.0,14.5,285.25,pedestrian_1-3_1707,lte,0.05083260297984225
X951TWZTYTGF,19105.0,19119.5,14.5,333.75,pedestrian_1-3_1723,lte,0.04344569288389513
DUM2BMFCBEUO,18365.75,18382.5,16.75,76.5,pedestrian_1-3_1734,lte,0.21895424836601307
4UX0MLCDLDQV,18765.5,18779.5,14.0,202.0,pedestrian_1-3_1737,lte,0.06930693069306931
GMCXA9LBR708,18376.25,18390.0,13.75,103.25,pedestrian_1-3_1785,lte,0.13317191283292978
TRVJFCNWN7CJ,18072.5,18088.0,15.5,177.25,pedestrian_1-3_1790,lte,0.08744710860366714
NEP45SNQH9JF,19083.75,19098.25,14.5,82.5,pedestrian_1-3_1811,lte,0.17575757575757575
UHBH7N8SK7AP,18266.25,18281.0,14.75,297.25,pedestrian_1-3_1821,lte,0.0496215306980656
TZO1AF2GVZ18,19078.5,19092.75,14.25,215.25,pedestrian_1-3_1830,lte,0.06620209059233449
J2DFP4R7W4Q2,18303.0,18317.75,14.75,330.75,pedestrian_1-3_1864,lte,0.044595616024187455
Q6SMW3E6LXWC,18853.75,18868.5,14.75,178.25,pedestrian_1-3_1888,lte,0.08274894810659186
2AN68JWREYWM,18429.75,18443.25,13.5,171.75,pedestrian_1-3_1987,lte,0.07860262008733625
2MJHEYHR2MOO,18534.25,18548.25,14.0,122.75,pedestrian_1-3_2015,lte,0.11405295315682282
3DOLGY2ZZUHU,18047.75,18060.5,12.75,81.75,pedestrian_1-3_2018,lte,0.1559633027522936
7MKVLTR95PB1,18552.75,18567.0,14.25,372.75,pedestrian_1-3_2043,lte,0.03822937625754527
PMIZE9LF5CM6,19117.75,19132.5,14.75,345.75,pedestrian_1-3_2047,lte,0.04266088214027477
93RP8G97XLMO,18718.75,18733.0,14.25,188.0,pedestrian_1-3_2053,lte,0.07579787234042554
W6P03WEO1KNH,18996.25,19010.75,14.5,40.0,pedestrian_1-3_2076,lte,0.3625
SAKFV497QA84,18526.75,18540.25,13.5,117.5,pedestrian_1-3_2083,lte,0.1148936170212766
7MHBNPG1DM28,19292.25,19306.75,14.5,107.75,pedestrian_1-3_2171,lte,0.1345707656612529
DGD6JG78DB13,19070.75,19084.25,13.5,163.0,pedestrian_1-3_2174,lte,0.08282208588957055
54YOXJWCND4G,18122.0,18149.25,27.25,61.5,pedestrian_1-3_2180,lte,0.44308943089430897
IS91E8O2M2F7,18629.25,18642.0,12.75,124.75,pedestrian_1-3_2187,lte,0.10220440881763528
QKJO8Z05E7YC,18044.75,18081.75,37.0,199.5,pedestrian_1-3_2221,lte,0.18546365914786966
PCCDEU9KQ72X,19385.25,19399.25,14.0,37.75,pedestrian_1-3_2234,lte,0.3708609271523179
VJZ9816YEXV1,18273.75,18288.5,14.75,112.75,pedestrian_1-3_2269,lte,0.13082039911308205
GNQGI1SYGL9E,18586.75,18600.0,13.25,110.5,pedestrian_1-3_2274,lte,0.11990950226244344
FZATUR9DH81B,18464.25,18475.5,11.25,94.5,pedestrian_1-3_2278,lte,0.11904761904761904
H14FE5GWT84S,18935.0,18947.75,12.75,24.5,pedestrian_1-3_228,lte,0.5204081632653061
SZGONPCTJJTS,19360.0,19374.0,14.0,134.75,pedestrian_1-3_2280,lte,0.1038961038961039
HUT9T8TB1K30,18541.25,18555.75,14.5,109.25,pedestrian_1-3_2300,lte,0.13272311212814644
30DI639008X5,19071.0,19085.0,14.0,72.25,pedestrian_1-3_2308,lte,0.19377162629757785
ZTE3Q8I747QQ,19043.75,19059.0,15.25,155.25,pedestrian_1-3_2319,lte,0.09822866344605476
WO6NSTJ31LMY,18353.75,18367.25,13.5,175.5,pedestrian_1-3_2323,lte,0.07692307692307693
O16K8IJAZDHH,18607.25,18621.75,14.5,123.0,pedestrian_1-3_2328,lte,0.11788617886178862
4NEF1ENZOOXT,19252.25,19267.0,14.75,147.75,pedestrian_1-3_234,lte,0.09983079526226735
JV8317AO7OCE,18222.5,18236.75,14.25,219.5,pedestrian_1-3_2369,lte,0.06492027334851937
TKJS90SEYF1R,18001.25,18028.5,27.25,165.75,pedestrian_1-3_2374,lte,0.16440422322775264
TDGR4YQKIG5Y,19185.75,19200.5,14.75,262.25,pedestrian_1-3_2382,lte,0.05624404194470925
QOJP3TH35FMY,18906.25,18920.5,14.25,309.0,pedestrian_1-3_2395,lte,0.04611650485436893
HK2I9BRODF4N,18003.25,18016.75,13.5,49.25,pedestrian_1-3_2410,lte,0.27411167512690354
1M9GGMASSC7O,19298.25,19312.75,14.5,101.75,pedestrian_1-3_2424,lte,0.14250614250614252
2X5VS4PLQUEL,18520.0,18534.5,14.5,105.25,pedestrian_1-3_2440,lte,0.1377672209026128
0ZN4D3TYBVEU,18089.0,18103.5,14.5,73.25,pedestrian_1-3_2454,lte,0.19795221843003413
806C9J6XQCDX,18632.25,18647.0,14.75,309.5,pedestrian_1-3_2502,lte,0.04765751211631664
KQ9ED9LDDLWA,18881.75,18893.75,12.0,110.25,pedestrian_1-3_2504,lte,0.10884353741496598
EGU4ZPKD1JZQ,19363.25,19377.5,14.25,131.75,pedestrian_1-3_2528,lte,0.10815939278937381
